ID,Site number,Site name,Reference,Genus species,Family,Order,Name_orig,TaxonGroup,woody_non-woody,Growth form,DecidEver (woody only),Compound_Simple,Leaf size (cm2),Whole leaf size (cm2),Country,Latitude,Longitude,Elevation (m),MAT,Tgs,TCM,TCMgs,TWM,MAP,PPTgs,cvPPT,MIann,MIgs,ETq,ETqgs,RADann,RADgs,RHann,RHgs
6305,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Pouteria guianensis,Sapotaceae,Ericales,Pouteria guianensis,angio,woody,Tree,E,S,74,74,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6306,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Protium carnosum,Burseraceae,Sapindales,Protium carnosum,angio,woody,Tree,E,C,28,,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6307,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Micropholis acutangula,Sapotaceae,Ericales,Micropholis acutangula,angio,woody,Tree,E,S,60,60,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6308,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Protium aracouchini,Burseraceae,Sapindales,Protium divaricatum var intermedium,angio,woody,Tree,E,C,24,,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6309,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Pouteria engleri,Sapotaceae,Ericales,Pouteria engleri,angio,woody,Tree,E,S,66,66,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6310,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Cordia exaltata,Boraginaceae,Boraginales,Cordia scabrida,angio,woody,Tree,E,S,95,95,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6311,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Amaioua guianensis,Rubiaceae,Gentianales,Amaioua guianensis,angio,woody,Tree,E,S,82,82,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6312,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Fusaea longifolia,Annonaceae,Magnoliales,Fusaea longifolia,angio,woody,Tree,E,S,112,112,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6313,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Humiriastrum cuspidatum,Humiriaceae,Malpighiales,Sacoglottis cuspidata,angio,woody,Tree,E,S,30,30,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6314,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Emmotum acuminatum,Icacinaceae,Icacinales,Emmotum acuminatum,angio,woody,Tree,E,S,56,56,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6315,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Trichilia micrantha,Meliaceae,Sapindales,Trichilia acariaeantha,angio,woody,Tree,E,C,21,,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6316,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Licania guianensis,Chrysobalanaceae,Malpighiales,Licania guianensis,angio,woody,Tree,E,S,43,43,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6317,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Mouriri sagotiana,Melastomataceae,Myrtales,Mouriria sagotima,angio,woody,Tree,E,S,24,24,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6318,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Poraqueiba guianensis,Icacinaceae,Icacinales,Poraqueiba guianensis,angio,woody,Tree,E,S,120,120,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6319,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Ambelania acida,Apocynaceae,Gentianales,Ambelania acida,angio,woody,Tree,E,S,84,84,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6320,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Hebepetalum humiriifolia,Linaceae,Malpighiales,Hebepetalum humiriifolium,angio,woody,Tree,E,S,84,84,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6321,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Brosimum rubescens,Moraceae,Rosales,Brosimum paraense,angio,woody,Tree,E,S,27,27,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6322,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Aparisthmium cordatum,Euphorbiaceae,Malpighiales,Aparisthmium cordatum,angio,woody,Tree,E,S,100,100,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6323,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Sloanea brevipes,Elaeocarpaceae,Oxalidales,Sloanea brevipes,angio,woody,Tree,E,S,162,162,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6324,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Protium aracouchini,Burseraceae,Sapindales,Protium aracouchili,angio,woody,Tree,E,C,27,,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6325,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Lacmellea aculeata,Apocynaceae,Gentianales,Lacmellea aculeata,angio,woody,Tree,,S,64,64,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6326,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Diospyros capreifolia,Ebenaceae,Ericales,Diospyros melinoni,angio,woody,Tree,E,S,29,29,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6327,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Swartzia brachyrachis var. snethlageae,Fabaceae,Fabales,Swartzia brachyrachis var snethlageae,angio,woody,Tree,E,S,48,48,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6328,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Inga disticha,Fabaceae,Fabales,Inga disticha,angio,woody,Tree,E,C,27,,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6329,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Pourouma velutina,Urticaceae,Rosales,Pourouma velutina,angio,woody,Tree,E,S,86,86,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6330,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Paypayrola grandiflora,Violaceae,Malpighiales,Paypayrola grandijlora,angio,woody,Tree,,S,84,84,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6331,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Gustavia hexapetala,Lecythidaceae,Ericales,Gustavia hexapetala,angio,woody,Tree,E,S,68,68,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6332,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Pouteria aff_scytalophora,Sapotaceae,Ericales,Pouteria aff scytalophora,angio,woody,Tree,E,S,90,90,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6333,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Inga semialata,Fabaceae,Fabales,Inga marginata,angio,woody,Tree,E,C,56,,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6334,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Protium sagotianum,Burseraceae,Sapindales,Protium sagotianum,angio,woody,Tree,E,C,72,,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6335,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Calyptranthes speciosa,Myrtaceae,Myrtales,Calyptranthes speciosa,angio,woody,Tree,E,S,168,168,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6336,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Licania micrantha,Chrysobalanaceae,Malpighiales,Licania micrantha,angio,woody,Tree,E,S,48,48,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6337,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Protium tenuifolium,Burseraceae,Sapindales,Protium neglectum,angio,woody,Tree,E,C,40,,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6338,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Rinorea pubiflora,Violaceae,Malpighiales,Rinorea passura,angio,woody,Tree,,S,60,60,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6339,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Garcinia brasiliensis,Clusiaceae,Malpighiales,Rheedia brasiliensis,angio,woody,Tree,E,S,30,30,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6340,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Euplassa pinnata,Proteaceae,Proteales,Adenostephanus guyanensis,angio,woody,Tree,E,C,365,,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6341,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Pouteria glomerata,Sapotaceae,Ericales,Pouteria glomerata,angio,woody,Tree,E,S,46,46,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6342,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Chrysophyllum prieurii,Sapotaceae,Ericales,Chrysophyllum prieurei,angio,woody,Tree,E,S,52,52,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6343,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Licania hypoleuca,Chrysobalanaceae,Malpighiales,Licania grisea,angio,woody,Tree,E,S,72,72,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6344,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Ptychopetalum olacoides,Olacaceae,Santalales,Ptychopetalum olacoides,angio,woody,Tree,D,S,10,10,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6345,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Protium pilosissimum,Burseraceae,Sapindales,Protium pilosissimum,angio,woody,Tree,E,C,15,,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6346,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Miconia cuspidata,Melastomataceae,Myrtales,Miconia cuspidata,angio,woody,Tree,E,S,8,8,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6347,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Micropholis melinoniana,Sapotaceae,Ericales,Sideroxylon callophylloides,angio,woody,Tree,E,S,6,6,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6348,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Hirtella bicornis var. pubescens,Chrysobalanaceae,Malpighiales,Hirtella caudata,angio,woody,Tree,E,S,16,16,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6349,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Protium bangii,Burseraceae,Sapindales,Protium bangii,angio,woody,Tree,E,C,20,,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6350,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Licania imene,Chrysobalanaceae,Malpighiales,Licania imene,angio,woody,Tree,E,S,14,14,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6351,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Maprounea guianensis,Euphorbiaceae,Malpighiales,Maprounea guianensis,angio,woody,Tree,E,S,12,12,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6352,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Pentaclethra macroloba,Fabaceae,Fabales,Pentaclethra macroloba,angio,woody,Tree,E,C,0.12,,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6353,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Enterolobium schomburgkii,Fabaceae,Fabales,Enterolobium schomburgkii,angio,woody,Tree,D,C,0.02,,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6354,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Tabernaemontana angulata,Apocynaceae,Gentianales,Tabernaemontana angulata,angio,woody,Shrub,E,C,216,,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6355,14,Cain56_Brazil,Cain etal 1956 Am J Bot,(u_Arecaceae sp6355,Arecaceae,Arecales,Arecaceae,angio,woody,Palm,E,C,74,,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6356,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Coccoloba latifolia,Polygonaceae,Caryophyllales,Coccoloba latifolia,angio,woody,Tree,E,S,27,27,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6357,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Ischnosiphon obliquus,Marantaceae,Zingiberales,Ischnosiphon obliquus,angio,non-woody,Herb,,S,340,340,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6358,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Calathea sp6358,Marantaceae,Zingiberales,Calathea sp,angio,non-woody,Herb,,S,194,194,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6359,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Maieta guianensis,Melastomataceae,Myrtales,Maieta guianensis,angio,woody,Shrub,E,S,101,101,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6360,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Sabicea sp6360,Rubiaceae,Gentianales,Sabicea sp,angio,woody,Shrub,,S,50,50,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6361,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Palicourea guianensis,Rubiaceae,Gentianales,Palicourea guianensis,angio,woody,Shrub,E,S,132,132,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6362,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Piper hostmannianum,Piperaceae,Piperales,Piper hostmannianum,angio,woody,Shrub,E,S,46,46,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6363,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Piper sp6363,Piperaceae,Piperales,Piper sp,angio,woody,Shrub,,S,146,146,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6364,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Dichorisandra sp6364,Commelinaceae,Commelinales,Dichorisandra sp,angio,non-woody,Herb,,S,32,32,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6365,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Cephaelis bicolor,Rubiaceae,Gentianales,Cephaelis bicolor,angio,woody,Shrub,,S,84,84,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6366,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Brunfelsia guianensis,Solanaceae,Solanales,Brunfelsia guianensis,angio,woody,Shrub,E,S,48,48,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6367,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Ischnosiphon arouma,Marantaceae,Zingiberales,Ischnosiphon arouma,angio,non-woody,Herb,,S,86,86,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6368,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Psychotria sp6368,Rubiaceae,Gentianales,Psychotria sp,angio,woody,Shrub,E,S,23,23,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6369,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Bactris sp6369,Arecaceae,Arecales,Bactris sp,angio,woody,Palm,E,C,120,,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6370,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Geonoma sp6370,Arecaceae,Arecales,Geonoma sp #1,angio,woody,Palm,E,C,144,,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6371,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Geonoma sp6371,Arecaceae,Arecales,Geonoma sp #2,angio,woody,Palm,E,C,41,,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6372,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Potalia amara,Gentianaceae,Gentianales,Potalia amara,angio,woody,Shrub,E,S,111,111,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6373,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Piper sp6373,Piperaceae,Piperales,Piper sp,angio,woody,Shrub,,S,80,80,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6374,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Piper sp6374,Piperaceae,Piperales,Piper sp,angio,woody,Shrub,,S,82,82,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6375,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Costus sp6375,Costaceae,Zingiberales,Costus sp,angio,non-woody,Herb,,S,34,34,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6376,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Psychotria asiatica,Rubiaceae,Gentianales,Psychotria rubra,angio,woody,Shrub,E,S,18,18,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6377,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Piper sp6377,Piperaceae,Piperales,Piper sp,angio,woody,Shrub,,S,13,13,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6378,14,Cain56_Brazil,Cain etal 1956 Am J Bot,(u_nanophyte sp6378,(unknown),(unknown),(u_nanophyte sp6378,angio,non-woody,Herb,,S,10,10,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6379,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Monstera adansonii var. laniata,Araceae,Alismatales,Monstera milleriana,angio,woody,Liana,E,S,430,430,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6380,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Carludovica sp6380,Cyclanthaceae,Pandanales,Carludovica sp,angio,woody,Palm,E,C,382,,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6381,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Smilax schomburgkiana,Smilacaceae,Liliales,Smilax schomburgkiana,angio,woody,Liana,E,S,70,70,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6382,14,Cain56_Brazil,Cain etal 1956 Am J Bot,(u_Araceae sp6382,Araceae,Alismatales,Araceae,angio,non-woody,Herb,,S,56,56,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6383,14,Cain56_Brazil,Cain etal 1956 Am J Bot,(u_Araceae sp6383,Araceae,Alismatales,Araceae,angio,non-woody,Herb,,S,88,88,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6384,14,Cain56_Brazil,Cain etal 1956 Am J Bot,(u_Araceae sp6384,Araceae,Alismatales,Araceae,angio,non-woody,Herb,,S,45,45,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6385,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Heteropsis sp6385,Araceae,Alismatales,Heteropsis sp,angio,woody,Liana,,S,64,64,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
6386,14,Cain56_Brazil,Cain etal 1956 Am J Bot,Cyclanthus sp6386,Cyclanthaceae,Pandanales,Cyclanthus sp,angio,woody,Palm,E,C,112,,Brazil,-1.450,-48.450,14,26.90,26.87,26.30,26.30,27.30,2561.00,2561.00,42.93,1.40,1.40,1828.18,1828.18,215.97,215.97,85.83,85.83
