Woody,Growth,Compound,MAR,Whole_MAR,Latitude,Longitude,MAT,MAP,Site number,Name_orig
woody,Tree,S,51.62,51.62,34.330,-79.280,16.90,1150.00,542,Chionanthus virginicus
woody,Shrub,S,8.7,8.7,34.330,-79.280,16.90,1150.00,542,Clethra cf sp
woody,Tree,S,5.59,5.59,34.330,-79.280,16.90,1150.00,542,Crataegus sp
woody,Tree,S,18.54,18.54,34.330,-79.280,16.90,1150.00,542,Halesia sp
woody,Shrub,S,1.45,1.45,34.330,-79.280,16.90,1150.00,542,Ilex decidua
woody,Tree,S,19.34,19.34,34.330,-79.280,16.90,1150.00,542,Ilex opaca
woody,Tree,S,29.45,29.45,34.330,-79.280,16.90,1150.00,542,Liquidambar styraciflua
woody,Shrub,S,16.31,16.31,34.330,-79.280,16.90,1150.00,542,Lyonia lucida
woody,Shrub,S,7.53,7.53,34.330,-79.280,16.90,1150.00,542,Lyonia mariana cf
woody,Tree,S,29.09,29.09,34.330,-79.280,16.90,1150.00,542,Magnolia virginiana
woody,Shrub,S,4.85,4.85,34.330,-79.280,16.90,1150.00,542,Morella (Myrica) cerifera
woody,Tree,S,7.58,7.58,34.330,-79.280,16.90,1150.00,542,Nyssa sylvatica
woody,Shrub,S,24.29,24.29,34.330,-79.280,16.90,1150.00,542,Persea borbonia
woody,Tree,S,44.87,44.87,34.330,-79.280,16.90,1150.00,542,Quercus alba cf
woody,Tree,S,4.64,4.64,34.330,-79.280,16.90,1150.00,542,Quercus hemisphaerica
woody,Tree,S,89.42,89.42,34.330,-79.280,16.90,1150.00,542,Quercus laevis
woody,Tree,S,17.65,17.65,34.330,-79.280,16.90,1150.00,542,Quercus nigra
woody,Tree,S,5.56,5.56,34.330,-79.280,16.90,1150.00,542,Quercus phellos
woody,Shrub,C,5.04,,34.330,-79.280,16.90,1150.00,542,Rhus copallinum
woody,Shrub,S,2.01,2.01,34.330,-79.280,16.90,1150.00,542,Spiraea sp #1
woody,Shrub,S,10.8,10.8,34.330,-79.280,16.90,1150.00,542,Spiraea sp #2
woody,Tree,S,20.19,20.19,34.330,-79.280,16.90,1150.00,542,Symplocos tinctoria
woody,Shrub,S,1.3,1.3,34.330,-79.280,16.90,1150.00,542,Vaccinium elliotti cf
woody,Shrub,S,6.36,6.36,34.330,-79.280,16.90,1150.00,542,Vaccinium sp
woody,Tree,S,12,12,31.860,-82.110,19.50,1190.00,532,Acer rubrum
woody,Tree,S,6.11,6.11,31.860,-82.110,19.50,1190.00,532,Amorpha sp
woody,Liana,S,8.58,8.58,31.860,-82.110,19.50,1190.00,532,Berchemia scandens
woody,Tree,S,10.4,10.4,31.860,-82.110,19.50,1190.00,532,Betula nigra
woody,Liana,C,22.5,,31.860,-82.110,19.50,1190.00,532,Campsis radicans
woody,Tree,S,10.08,10.08,31.860,-82.110,19.50,1190.00,532,Carpinus caroliniana
woody,Tree,C,27.3,,31.860,-82.110,19.50,1190.00,532,Carya illinoinensis
woody,Tree,S,6.1,6.1,31.860,-82.110,19.50,1190.00,532,Crataegus sp#1
woody,Tree,S,5.48,5.48,31.860,-82.110,19.50,1190.00,532,Crataegus sp#2
woody,Tree,C,28.94,,31.860,-82.110,19.50,1190.00,532,Fraxinus pennsylvanica
woody,Shrub,S,4.4,4.4,31.860,-82.110,19.50,1190.00,532,Ilex decidua
woody,Tree,S,16.88,16.88,31.860,-82.110,19.50,1190.00,532,Ilex opaca
woody,Tree,S,16.75,16.75,31.860,-82.110,19.50,1190.00,532,Liquidambar styraciflua
woody,Tree,S,151.08,151.08,31.860,-82.110,19.50,1190.00,532,Morus rubra
woody,Tree,S,56.02,56.02,31.860,-82.110,19.50,1190.00,532,Nyssa aquatica
woody,Tree,S,7.72,7.72,31.860,-82.110,19.50,1190.00,532,Ostrya virginiana
woody,Tree,S,7.11,7.11,31.860,-82.110,19.50,1190.00,532,Prunus serotina
woody,Tree,S,54.28,54.28,31.860,-82.110,19.50,1190.00,532,Quercus ilicifolia cf
woody,Tree,S,7.35,7.35,31.860,-82.110,19.50,1190.00,532,Quercus laurifolia
woody,Tree,S,51.63,51.63,31.860,-82.110,19.50,1190.00,532,Quercus lyrata cf
woody,Tree,S,71.5,71.5,31.860,-82.110,19.50,1190.00,532,Quercus michauxii
woody,Tree,S,11.35,11.35,31.860,-82.110,19.50,1190.00,532,Quercus nigra
woody,Tree,S,22.21,22.21,31.860,-82.110,19.50,1190.00,532,Quercus phellos cf
woody,Tree,S,8.72,8.72,31.860,-82.110,19.50,1190.00,532,Ulmus alata
woody,Shrub,S,1.91,1.91,31.860,-82.110,19.50,1190.00,532,Vaccinium corymbosum
woody,Liana,S,33.08,33.08,31.860,-82.110,19.50,1190.00,532,Vitis rupestris
woody,Tree,S,17.32,17.32,29.600,-82.200,20.60,1260.00,535,Acer rubrum
woody,Shrub,S,47.18,47.18,29.600,-82.200,20.60,1260.00,535,Callicarpa americana
woody,Tree,S,5.3,5.3,29.600,-82.200,20.60,1260.00,535,Carpinus caroliniana
woody,Tree,C,20.07,,29.600,-82.200,20.60,1260.00,535,Carya glabra
woody,Tree,S,35.6,35.6,29.600,-82.200,20.60,1260.00,535,Gordonia lasianthus
woody,Shrub,S,36.24,36.24,29.600,-82.200,20.60,1260.00,535,Hamamelis virginiana
woody,Tree,S,24.39,24.39,29.600,-82.200,20.60,1260.00,535,Ilex coriacea
woody,Tree,S,9.85,9.85,29.600,-82.200,20.60,1260.00,535,Ilex opaca
woody,Tree,S,23.16,23.16,29.600,-82.200,20.60,1260.00,535,Liquidambar styraciflua
woody,Shrub,S,6.42,6.42,29.600,-82.200,20.60,1260.00,535,Lyonia ferruginea
woody,Tree,S,94,94,29.600,-82.200,20.60,1260.00,535,Magnolia grandiflora
woody,Tree,S,49.59,49.59,29.600,-82.200,20.60,1260.00,535,Magnolia virginiana
woody,Shrub,S,7.29,7.29,29.600,-82.200,20.60,1260.00,535,Morella (Myrica) cerifera
woody,Tree,S,27.16,27.16,29.600,-82.200,20.60,1260.00,535,Nyssa aquatica?
woody,Shrub,S,29.09,29.09,29.600,-82.200,20.60,1260.00,535,Osmanthus americanus
woody,Tree,S,14.57,14.57,29.600,-82.200,20.60,1260.00,535,Ostrya virginiana
woody,Shrub,S,24.26,24.26,29.600,-82.200,20.60,1260.00,535,Persea borbonia
woody,Tree,S,25.86,25.86,29.600,-82.200,20.60,1260.00,535,Prunus serotina
woody,Tree,S,10.73,10.73,29.600,-82.200,20.60,1260.00,535,Quercus hemisphaerica
woody,Tree,S,65.49,65.49,29.600,-82.200,20.60,1260.00,535,Quercus michauxii
woody,Tree,S,19.99,19.99,29.600,-82.200,20.60,1260.00,535,Quercus nigra
woody,Shrub,S,6.8,6.8,29.600,-82.200,20.60,1260.00,535,Vaccinium arboreum
woody,Shrub,S,16.73,16.73,29.600,-82.200,20.60,1260.00,535,Vaccinium corymbosum
woody,Liana,S,32.01,32.01,29.600,-82.200,20.60,1260.00,535,Vitis rotundifolia
woody,Tree,C,1.68,,29.600,-82.200,20.60,1260.00,536,Amorpha fruticosa
woody,Tree,C,9.24,,29.600,-82.200,20.60,1260.00,536,Carya glabra
woody,Tree,S,18.8,18.8,29.600,-82.200,20.60,1260.00,536,Cinnamomum camphora?
woody,Tree,S,28.07,28.07,29.600,-82.200,20.60,1260.00,536,Cornus florida
woody,Tree,S,1.37,1.37,29.600,-82.200,20.60,1260.00,536,Crataegus sp
woody,Tree,S,24.98,24.98,29.600,-82.200,20.60,1260.00,536,Diospyros virginiana
woody,Shrub,S,0.73,0.73,29.600,-82.200,20.60,1260.00,536,Hypericum hypericoides
woody,Tree,S,16.28,16.28,29.600,-82.200,20.60,1260.00,536,Ilex opaca
woody,Tree,S,32.46,32.46,29.600,-82.200,20.60,1260.00,536,Liquidambar styraciflua
woody,Shrub,S,6.72,6.72,29.600,-82.200,20.60,1260.00,536,Lyonia ligustrina cf
woody,Tree,S,81.36,81.36,29.600,-82.200,20.60,1260.00,536,Magnolia grandiflora
woody,Shrub,S,5.31,5.31,29.600,-82.200,20.60,1260.00,536,Morella (Myrica) cerifera
woody,Shrub,S,26.92,26.92,29.600,-82.200,20.60,1260.00,536,Osmanthus americanus
woody,Tree,S,24.6,24.6,29.600,-82.200,20.60,1260.00,536,Ostrya virginiana
woody,Tree,S,22.41,22.41,29.600,-82.200,20.60,1260.00,536,Prunus serotina
woody,Tree,S,29.49,29.49,29.600,-82.200,20.60,1260.00,536,Quercus falcata
woody,Tree,S,11.75,11.75,29.600,-82.200,20.60,1260.00,536,Quercus geminata (virginiana)
woody,Tree,S,8.82,8.82,29.600,-82.200,20.60,1260.00,536,Quercus hemisphaerica
woody,Tree,S,19.61,19.61,29.600,-82.200,20.60,1260.00,536,Quercus nigra
woody,Shrub,C,3.43,,29.600,-82.200,20.60,1260.00,536,Rhus copallinum
woody,Shrub,S,2.58,2.58,29.600,-82.200,20.60,1260.00,536,Vaccinium arboreum cf
woody,Tree,S,10.34,10.34,29.600,-82.200,20.60,1260.00,536,Ximenia americana
woody,Tree,S,18.6,18.6,27.180,-81.350,22.30,1320.00,529,Gordonia sp
woody,Shrub,S,20.94,20.94,27.180,-81.350,22.30,1320.00,529,Callicarpa americana
woody,Tree,C,13.83,,27.180,-81.350,22.30,1320.00,529,Carya floridana
woody,Tree,S,2.38,2.38,27.180,-81.350,22.30,1320.00,529,Ilex vomitoria
woody,Tree,S,22.61,22.61,27.180,-81.350,22.30,1320.00,529,Liquidambar styraciflua
woody,Shrub,S,4.38,4.38,27.180,-81.350,22.30,1320.00,529,Lyonia ferruginea
woody,Tree,S,34.01,34.01,27.180,-81.350,22.30,1320.00,529,Magnolia virginiana
woody,Shrub,S,5.81,5.81,27.180,-81.350,22.30,1320.00,529,Morella (Myrica) cerifera
woody,Shrub,S,21.04,21.04,27.180,-81.350,22.30,1320.00,529,Osmanthus americanus
woody,Shrub,S,23.7,23.7,27.180,-81.350,22.30,1320.00,529,Persea borbonia
woody,Shrub,S,6.64,6.64,27.180,-81.350,22.30,1320.00,529,Persea sp
woody,Tree,S,6.56,6.56,27.180,-81.350,22.30,1320.00,529,Quercus geminata (virginiana)
woody,Tree,S,17.9,17.9,27.180,-81.350,22.30,1320.00,529,Quercus laurifolia
woody,Tree,S,17.03,17.03,27.180,-81.350,22.30,1320.00,529,Quercus nigra
woody,Shrub,C,4.72,,27.180,-81.350,22.30,1320.00,529,Rhus copallinum
woody,Tree,S,3.63,3.63,27.180,-81.350,22.30,1320.00,529,Sideroxylon celastrina
woody,Tree,C,7.97,,27.180,-81.350,22.30,1320.00,529,Zanthoxylum clava-herculis
woody,Tree,S,12.92,12.92,26.170,-81.340,24.30,1500.00,543,Acer rubrum
woody,Tree,S,25.73,25.73,26.170,-81.340,24.30,1500.00,543,Ardisia escallonoides
woody,Tree,C,11.39,,26.170,-81.340,24.30,1500.00,543,Bursera simaruba
woody,Shrub,S,45.48,45.48,26.170,-81.340,24.30,1500.00,543,Callicarpa americana
woody,Shrub,C,19.04,,26.170,-81.340,24.30,1500.00,543,Erythrina herbacea
woody,Tree,S,16.63,16.63,26.170,-81.340,24.30,1500.00,543,Eugenia sp #1
woody,Tree,S,9.11,9.11,26.170,-81.340,24.30,1500.00,543,Eugenia sp #2
woody,Tree,S,45.34,45.34,26.170,-81.340,24.30,1500.00,543,Ficus aurea
woody,Tree,S,32.23,32.23,26.170,-81.340,24.30,1500.00,543,Magnolia virginiana
woody,Shrub,S,9.88,9.88,26.170,-81.340,24.30,1500.00,543,Morella (Myrica) cerifera
woody,Shrub,S,32.86,32.86,26.170,-81.340,24.30,1500.00,543,Myrsine floridana
woody,Shrub,S,10.18,10.18,26.170,-81.340,24.30,1500.00,543,Persea borbonia
woody,Shrub,S,14.63,14.63,26.170,-81.340,24.30,1500.00,543,Psychotria ?sulzneri
woody,Tree,S,12.91,12.91,26.170,-81.340,24.30,1500.00,543,Quercus geminata (virginiana)
woody,Tree,S,12.22,12.22,26.170,-81.340,24.30,1500.00,543,Quercus laurifolia
woody,Tree,S,6.48,6.48,26.170,-81.340,24.30,1500.00,543,Trema lamarckianum
woody,Tree,S,13.17,13.17,26.170,-81.340,24.30,1500.00,543,Ximenia americana
woody,Shrub,C,0.2,,9.167,-79.850,25.80,2640.00,6,Acacia hayesii
woody,Tree,S,140.6,140.6,9.167,-79.850,25.80,2640.00,6,Anacardium excelsum
woody,Tree,S,38.2,38.2,9.167,-79.850,25.80,2640.00,6,Apeiba membranacea
woody,Tree,S,17.2,17.2,9.167,-79.850,25.80,2640.00,6,Celtis iguanaea
woody,Liana,S,95.9,95.9,9.167,-79.850,25.80,2640.00,6,Chondrodendron tomentosum
woody,Tree,S,24.3,24.3,9.167,-79.850,25.80,2640.00,6,Chrysophyllum sp
woody,Shrub,S,20.1,20.1,9.167,-79.850,25.80,2640.00,6,Clusia sp
woody,Liana,C,14.6,,9.167,-79.850,25.80,2640.00,6,Connarus turczaninowii
woody,Tree,S,31.7,31.7,9.167,-79.850,25.80,2640.00,6,Cordia bicolor (?spinescens)
woody,HmEpi,S,388.3,388.3,9.167,-79.850,25.80,2640.00,6,Coussapoa magnifolia
woody,Tree,S,83.6,83.6,9.167,-79.850,25.80,2640.00,6,Dendropanax stenodontus
woody,Tree,C,32.5,,9.167,-79.850,25.80,2640.00,6,Didymopanax morototoni
woody,Shrub,S,165.7,165.7,9.167,-79.850,25.80,2640.00,6,Erythroxylum multiflorum
woody,Tree,S,75.1,75.1,9.167,-79.850,25.80,2640.00,6,Garcinia acuminata
woody,Liana,S,33.2,33.2,9.167,-79.850,25.80,2640.00,6,Gnetum leyboldii?
woody,Tree,S,82.5,82.5,9.167,-79.850,25.80,2640.00,6,Guapira standleyanum
woody,Tree,C,62.1,,9.167,-79.850,25.80,2640.00,6,Guarea sp
woody,Tree,S,77.7,77.7,9.167,-79.850,25.80,2640.00,6,Heteropteris laurifolia
woody,Tree,S,52.8,52.8,9.167,-79.850,25.80,2640.00,6,Hyeronima laxiflora
woody,Tree,C,45.1,,9.167,-79.850,25.80,2640.00,6,Inga fagifolia
woody,Tree,C,19.7,,9.167,-79.850,25.80,2640.00,6,Inga ?marginata
woody,Tree,C,29.1,,9.167,-79.850,25.80,2640.00,6,Inga quaternata
woody,Tree,C,11.4,,9.167,-79.850,25.80,2640.00,6,Inga sp
woody,Tree,S,22.4,22.4,9.167,-79.850,25.80,2640.00,6,Luehea seemanii
woody,Tree,S,211.5,211.5,9.167,-79.850,25.80,2640.00,6,Olmedia aspera
woody,Liana,C,69,,9.167,-79.850,25.80,2640.00,6,Paullinia sp
woody,Tree,S,173.3,173.3,9.167,-79.850,25.80,2640.00,6,Pourouma sp
woody,Tree,S,41.5,41.5,9.167,-79.850,25.80,2640.00,6,Sloanea tenuifolia
woody,Tree,S,235.3,235.3,9.167,-79.850,25.80,2640.00,6,Sterculia sp
woody,Tree,S,19.3,19.3,9.167,-79.850,25.80,2640.00,6,Strychnos sp
woody,Tree,C,79.5,,9.167,-79.850,25.80,2640.00,6,Swartzia panamensis
woody,Tree,S,112.2,112.2,9.167,-79.850,25.80,2640.00,6,Syzygium sp
woody,Tree,S,9,9,9.167,-79.850,25.80,2640.00,6,Terminalia amazonica
woody,Tree,S,64.5,64.5,9.167,-79.850,25.80,2640.00,6,Tetrathylacium johansenii?
non-woody,Herb,S,33.8,33.8,9.167,-79.850,25.80,2640.00,6,Turnera sp
woody,Tree,C,60.6,,9.167,-79.850,25.80,2640.00,6,Zanthoxylum procerum
non-woody,Grass,S,13.6,13.6,68.630,-149.570,-9.30,400.00,570,Arctagrostis
woody,Shrub,S,3.59,3.86,68.630,-149.570,-9.30,400.00,570,Arctostaphylos
woody,Shrub,S,1.45,1.45,68.630,-149.570,-9.30,400.00,572,Betula nana
woody,Shrub,S,1.08,1.08,68.630,-149.570,-9.30,400.00,570,Betula nana
non-woody,Grass,S,24.13,24.13,68.630,-149.570,-9.30,400.00,571,Carex bigelowii
woody,Shrub,S,0.19,0.19,68.630,-149.570,-9.30,400.00,571,Cassiope tetragona
woody,Shrub,S,0.15,0.15,68.630,-149.570,-9.30,400.00,570,Cassiope tetragona
woody,Shrub,S,5.84,5.84,68.630,-149.570,-9.30,400.00,571,Dryas
woody,Shrub,S,0.05,0.05,68.630,-149.570,-9.30,400.00,570,Empetrum nigrum
non-woody,Grass,S,27.08,27.08,68.630,-149.570,-9.30,400.00,571,Eriophorum angustifolium
non-woody,Grass,S,9.81,9.81,68.630,-149.570,-9.30,400.00,571,Eriophorum vaginatum
non-woody,Grass,S,10.51,10.51,68.630,-149.570,-9.30,400.00,570,Eriophorum vaginatum
woody,Shrub,S,11.86,11.86,68.630,-149.570,-9.30,400.00,570,Ledum palustre
non-woody,Herb,S,3.56,3.56,68.630,-149.570,-9.30,400.00,570,Pedicularis
non-woody,Herb,S,78.06,78.06,68.630,-149.570,-9.30,400.00,570,Rubus chamaemorus
woody,Shrub,S,79.42,79.42,68.630,-149.570,-9.30,400.00,571,Salix
woody,Shrub,S,150.07,150.07,68.630,-149.570,-9.30,400.00,572,Salix
woody,Shrub,S,0.9,0.9,68.630,-149.570,-9.30,400.00,570,Vaccinium vitis-idaea
non-woody,Grass,S,1.55,1.55,-31.817,142.071,18.90,206.00,80,Astrebla lappacea
non-woody,Herb,S,0.34,0.34,-31.817,142.071,18.90,206.00,80,Euphorbia stevenii
woody,Shrub,S,0.09,0.09,-31.817,142.071,18.90,206.00,80,Maireana sp
woody,Shrub,S,0.13,0.13,-31.817,142.071,18.90,206.00,80,Salsola kali
woody,Shrub,S,0.13,0.13,-31.817,142.071,18.90,206.00,80,Sclerolaena brachyptera
woody,Shrub,S,0.17,0.17,-31.817,142.071,18.90,206.00,80,Sclerolaena diacantha
woody,Shrub,S,0.09,0.09,-31.817,142.071,18.90,206.00,80,Sclerolaena divaricata
non-woody,Herb,S,0.56,0.56,-31.817,142.071,18.90,206.00,80,Sida corrugata
non-woody,Herb,S,0.13,0.13,-31.817,142.071,18.90,206.00,80,Vittadinia sp
non-woody,Herb,S,0.89,0.89,-34.356,143.596,17.10,288.00,11,Atriplex angulata
woody,Shrub,S,1.79,1.79,-34.356,143.596,17.10,288.00,11,Atriplex nummularia
woody,Shrub,S,0.35,0.35,-34.356,143.596,17.10,288.00,11,Atriplex vesicaria
non-woody,Herb,S,0.11,0.11,-34.356,143.596,17.10,288.00,11,Chenopodium desertorum
non-woody,Herb,S,0.11,0.11,-34.356,143.596,17.10,288.00,11,Dissocarpus biflorus
woody,Shrub,S,0.23,0.23,-34.356,143.596,17.10,288.00,11,Einadia nutans
woody,Shrub,S,0.09,0.09,-34.356,143.596,17.10,288.00,11,Enchylaena tomentosa
woody,Shrub,S,0.04,0.04,-34.356,143.596,17.10,288.00,11,Maireana appressa
woody,Shrub,S,0.03,0.03,-34.356,143.596,17.10,288.00,11,Maireana pyramidata
woody,Shrub,S,0.03,0.03,-34.356,143.596,17.10,288.00,11,Osteocarpum acropterum
woody,Shrub,S,0.09,0.09,-34.356,143.596,17.10,288.00,11,Salsola kali
woody,Shrub,S,0.08,0.08,-34.356,143.596,17.10,288.00,11,Sclerolaena brachyptera
woody,Shrub,S,0.08,0.08,-34.356,143.596,17.10,288.00,11,Sclerolaena divaricata
woody,Shrub,S,0.08,0.08,-34.356,143.596,17.10,288.00,11,Sclerolaena obliquicuspis
woody,Tree,S,11.91,11.91,-34.150,151.033,17.20,1229.00,9,Acmena smithii
woody,Shrub,S,27.51,27.51,-34.150,151.033,17.20,1229.00,9,Cassine australis
woody,Tree,S,38.65,38.65,-34.150,151.033,17.20,1229.00,9,Ceratopetalum apetalum
woody,Shrub,S,0.48,0.48,-34.150,151.033,17.20,1229.00,9,Citriobatus pauciflorus
woody,Shrub,S,31.42,31.42,-34.150,151.033,17.20,1229.00,9,Cryptocarya sp
woody,Shrub,S,15.48,15.48,-34.150,151.033,17.20,1229.00,9,Diospyros australis
non-woody,Vine,S,7.58,7.58,-34.150,151.033,17.20,1229.00,9,Eustrephus latifolius
non-woody,Vine,S,16.12,16.12,-34.150,151.033,17.20,1229.00,9,Flagellaria indica
woody,Liana,S,39.91,39.91,-34.150,151.033,17.20,1229.00,9,Malaisia scandens
woody,Liana,S,12.24,12.24,-34.150,151.033,17.20,1229.00,9,Marsdenia flavescens
woody,Liana,S,6.85,6.85,-34.150,151.033,17.20,1229.00,9,Morinda jasminoides
woody,Liana,S,16.06,16.06,-34.150,151.033,17.20,1229.00,9,Parsonsia straminea
woody,Shrub,S,19.76,19.76,-34.150,151.033,17.20,1229.00,9,Polyosma cunninghamii
woody,Tree,S,19.41,19.41,-34.150,151.033,17.20,1229.00,9,Rapanea sp
woody,Shrub,S,30.34,30.34,-34.150,151.033,17.20,1229.00,9,Tasmannia insipida
woody,Shrub,S,36.06,36.06,-34.150,151.033,17.20,1229.00,9,Wilkiea huegeliana
woody,Tree,S,3.13,3.13,-32.239,148.363,17.20,527.00,83,Acacia homalophylla
woody,Tree,S,11.98,11.98,-32.239,148.363,17.20,527.00,83,Brachychiton populneus
woody,Tree,S,0.22,0.22,-32.239,148.363,17.20,527.00,83,Callitris glaucophylla
non-woody,Herb,S,0.25,0.25,-32.239,148.363,17.20,527.00,83,Chenopodium desertorum
woody,Shrub,S,0.23,0.23,-32.239,148.363,17.20,527.00,83,Einadia nutans
woody,Shrub,S,0.05,0.05,-32.239,148.363,17.20,527.00,83,Enchylaena tomentosa
woody,Tree,S,11.98,11.98,-32.239,148.363,17.20,527.00,83,Eucalyptus dealbata
woody,Tree,S,10.79,10.79,-32.239,148.363,17.20,527.00,83,Eucalyptus populnea
woody,Tree,S,9.89,9.89,-32.239,148.363,17.20,527.00,83,Eucalyptus sp
non-woody,Herb,S,3.14,3.14,-32.239,148.363,17.20,527.00,83,Lomandra effusa
woody,Shrub,S,0.02,0.02,-32.239,148.363,17.20,527.00,83,Maireana microphylla
non-woody,Herb,S,0.09,0.09,-32.239,148.363,17.20,527.00,83,Minuria denticulata
woody,Shrub,S,0.05,0.05,-32.239,148.363,17.20,527.00,83,Salsola kali
woody,Shrub,S,0.04,0.04,-32.239,148.363,17.20,527.00,83,Sclerolaena sp
woody,Shrub,S,0.77,0.77,-31.291,148.979,15.70,630.00,84,Acacia decora
woody,Shrub,S,0.28,0.28,-31.291,148.979,15.70,630.00,84,Acrotriche rigida
woody,Tree,S,12.92,12.92,-31.291,148.979,15.70,630.00,84,Brachychiton populneus
woody,Shrub,S,0.58,0.58,-31.291,148.979,15.70,630.00,84,Brachyloma daphnoides
woody,Shrub,S,0.52,0.52,-31.291,148.979,15.70,630.00,84,Bursaria spinosa
non-woody,Herb,S,19.03,19.03,-31.291,148.979,15.70,630.00,84,Cymbidium canaliculatum
non-woody,Grass,S,1.53,1.53,-31.291,148.979,15.70,630.00,84,Danthonia setacea
non-woody,Herb,S,3.43,3.43,-31.291,148.979,15.70,630.00,84,Dianella longifolia
woody,Shrub,S,3.29,3.29,-31.291,148.979,15.70,630.00,84,Dodonaea viscosa
woody,Tree,S,0.42,0.42,-31.291,148.979,15.70,630.00,84,Exocarpos cupressiformis
woody,Shrub,C,0.29,,-31.291,148.979,15.70,630.00,84,Gompholobium foliolosum
woody,Shrub,S,0.75,0.75,-31.291,148.979,15.70,630.00,84,Hibbertia linearis
non-woody,Grass,S,3.48,3.48,-31.291,148.979,15.70,630.00,84,Lepidosperma laterale
non-woody,Herb,S,1.62,1.62,-31.291,148.979,15.70,630.00,84,Lomandra filiformis
non-woody,Vine,S,11.26,11.26,-31.291,148.979,15.70,630.00,84,Loranthaceae sp
woody,Shrub,S,4.62,4.62,-31.291,148.979,15.70,630.00,84,Olearia elliptica
woody,Shrub,S,0.14,0.14,-31.291,148.979,15.70,630.00,84,Persoonia cuspidifera
woody,Tree,S,5.33,5.33,-31.291,148.979,15.70,630.00,84,Santalum acuminatum
woody,Shrub,S,1.74,1.74,-31.291,148.979,15.70,630.00,84,Styphelia triflora
woody,Tree,S,15.38,15.38,-31.851,150.686,13.00,863.00,85,Acacia melanoxylon
woody,Tree,S,22.27,22.27,-31.851,150.686,13.00,863.00,85,Angophora floribunda
woody,Tree,S,0.19,0.19,-31.851,150.686,13.00,863.00,85,Casuarina cunninghamiana
woody,Shrub,S,29.67,29.67,-31.851,150.686,13.00,863.00,85,Claoxylon australe
woody,Liana,C,3.46,,-31.851,150.686,13.00,863.00,85,Clematis glycinoides
non-woody,Grass,S,0.4,0.4,-31.851,150.686,13.00,863.00,85,Echinopogon p
woody,Tree,S,15.49,15.49,-31.851,150.686,13.00,863.00,85,Eucalyptus viminalis
non-woody,Vine,S,8.89,8.89,-31.851,150.686,13.00,863.00,85,Eustrephus latifolius
woody,Liana,S,4.01,4.01,-31.851,150.686,13.00,863.00,85,Hibbertia scandens
non-woody,Grass,S,0.23,0.23,-31.851,150.686,13.00,863.00,85,Oplismenus aemulus
non-woody,Herb,S,8.64,8.64,-31.851,150.686,13.00,863.00,85,Phytolacca octandra
woody,Tree,S,29.58,29.58,-31.851,150.686,13.00,863.00,85,Pittosporum undulatum
woody,Tree,C,11.35,,-31.851,150.686,13.00,863.00,85,Toona sp
non-woody,Vine,S,4.81,4.81,-31.851,150.686,13.00,863.00,85,Tylophora barbata
non-woody,Herb,S,1.04,1.04,-31.851,150.686,13.00,863.00,85,Viola hederacea
woody,Shrub,S,18.88,18.88,-32.450,150.267,16.70,575.00,90,Acacia cheelii/melanoxylon?
woody,Tree,S,5.5,5.5,-32.450,150.267,16.70,575.00,90,Acacia doratoxylon
woody,Tree,S,6.55,6.55,-32.450,150.267,16.70,575.00,90,Acacia penninervis
woody,Tree,S,0.37,0.37,-32.450,150.267,16.70,575.00,90,Allocasuarina littoralis
woody,Shrub,S,8.81,8.81,-32.450,150.267,16.70,575.00,90,Amyema miquelii
woody,Tree,S,0.24,0.24,-32.450,150.267,16.70,575.00,90,Callitris endlicheri
woody,Shrub,S,0.07,0.07,-32.450,150.267,16.70,575.00,90,Cassinia cunninghamii
woody,Shrub,S,1.94,1.94,-32.450,150.267,16.70,575.00,90,Dodonaea triangularis
woody,Tree,S,12.55,12.55,-32.450,150.267,16.70,575.00,90,Eucalyptus oblonga
woody,Tree,S,16.1,16.1,-32.450,150.267,16.70,575.00,90,Eucalyptus propinqua
woody,Tree,S,0.95,0.95,-32.450,150.267,16.70,575.00,90,Exocarpos cupressiformis
non-woody,Herb,S,1.85,1.85,-32.450,150.267,16.70,575.00,90,Goodenia sp
non-woody,Vine,S,7.72,7.72,-32.450,150.267,16.70,575.00,90,Hardenbergia violacea
woody,Shrub,S,4.55,4.55,-32.450,150.267,16.70,575.00,90,Hovea lanceolata
woody,Shrub,S,0.21,0.21,-32.450,150.267,16.70,575.00,90,Leucopogon sp
non-woody,Herb,S,2.21,2.21,-32.450,150.267,16.70,575.00,90,Lomandra confertifolia
woody,Shrub,S,1.24,1.24,-32.450,150.267,16.70,575.00,90,Persoonia linearis
woody,Shrub,S,1.04,1.04,-32.450,150.267,16.70,575.00,90,Phebalium squamulosum
woody,Shrub,S,2.84,2.84,-30.321,152.972,18.30,2034.00,87,Acacia longissima
woody,Tree,S,0.7,0.7,-30.321,152.972,18.30,2034.00,87,Allocasuarina torulosa
non-woody,Herb,S,129.72,129.72,-30.321,152.972,18.30,2034.00,87,Alpinia caerulea
woody,Tree,S,8.64,8.64,-30.321,152.972,18.30,2034.00,87,Archirhodomyrtus beckleri
woody,Palm,C,114.09,,-30.321,152.972,18.30,2034.00,87,Archontophoenix cunninghamiana
non-woody,Fern,C,7.92,,-30.321,152.972,18.30,2034.00,87,Blechnum cartilagineum
